HourEnding,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
2019-02-27 18:00:00,10776.00,1295.47,3086.82,1003.27,13383.97,3495.42,6302.23,1208.45,40551.62
2019-02-27 19:00:00,10880.23,1354.17,3118.40,1052.01,14531.32,3496.81,6420.10,1246.76,42099.80
2019-02-27 20:00:00,10851.10,1372.72,3176.85,1070.72,15258.64,3532.74,6544.15,1270.33,43077.26
2019-02-27 21:00:00,10634.69,1372.00,3182.13,1066.77,15567.78,3448.79,6369.11,1267.72,42908.99
2019-02-27 22:00:00,10276.71,1314.80,3168.39,1044.06,15502.35,3324.51,6028.57,1249.19,41908.59
2019-02-27 23:00:00,9686.36,1268.89,3150.61,1008.49,14949.04,3104.22,5516.15,1198.85,39882.63
2019-02-28 00:00:00,9121.26,1192.33,3124.27,983.39,14338.08,2831.61,4987.61,1156.49,37735.05
2019-02-28 01:00:00,8701.57,1184.97,3103.50,974.20,14114.87,2635.25,4647.41,1133.62,36495.39
2019-02-28 02:00:00,8466.74,1143.03,3113.66,968.82,14147.34,2516.97,4435.28,1121.18,35913.01
2019-02-28 03:00:00,8339.84,1192.59,3134.72,977.05,14264.74,2442.04,4318.41,1128.55,35797.94
2019-02-28 04:00:00,8300.04,1221.19,3141.08,982.38,14559.84,2403.92,4289.38,1141.31,36039.15
2019-02-28 05:00:00,8449.13,1253.78,3171.79,1006.81,15129.40,2418.22,4442.32,1169.55,37041.01
2019-02-28 06:00:00,8931.82,1416.93,3235.93,1053.74,16310.53,2560.93,4928.73,1238.59,39677.19
2019-02-28 07:00:00,9721.45,1593.80,3326.75,1120.05,17985.74,2899.07,5779.88,1358.22,43784.97
2019-02-28 08:00:00,10056.54,1649.82,3361.46,1130.51,18608.62,2985.69,6220.80,1416.39,45429.84
2019-02-28 09:00:00,10252.02,1693.78,3344.64,1127.05,18458.59,2988.77,6388.54,1427.04,45680.45
2019-02-28 10:00:00,10505.33,1713.02,3332.24,1118.98,18373.64,3064.96,6563.70,1445.86,46117.72
2019-02-28 11:00:00,10710.33,1739.30,3306.94,1104.04,18284.84,3128.71,6723.53,1447.45,46445.15
2019-02-28 12:00:00,10778.44,1727.94,3286.33,1071.91,18032.39,3211.11,6817.88,1420.19,46346.19
2019-02-28 13:00:00,10800.61,1710.14,3211.53,1043.74,17518.59,3254.81,6888.40,1385.56,45813.37
2019-02-28 14:00:00,10927.53,1706.97,3162.70,1025.45,17000.69,3292.12,6924.35,1355.03,45394.82
2019-02-28 15:00:00,11014.34,1702.70,3112.18,992.46,16476.29,3291.25,6858.32,1315.87,44763.40
2019-02-28 16:00:00,11100.58,1685.84,3086.73,961.19,15980.23,3257.92,6846.05,1283.25,44201.79
2019-02-28 17:00:00,11291.53,1740.33,3079.99,959.47,15859.72,3262.09,6955.69,1280.06,44428.87
2019-02-28 18:00:00,11546.83,1769.48,3064.95,975.47,16166.57,3253.76,7209.20,1281.56,45267.81
2019-02-28 19:00:00,11806.74,1821.91,3096.53,1021.87,17037.22,3346.11,7606.80,1317.43,47054.62
2019-02-28 20:00:00,11953.41,1815.79,3157.89,1048.80,17344.03,3413.76,7734.30,1356.92,47824.90
2019-02-28 21:00:00,11824.06,1798.77,3148.63,1054.96,17217.25,3379.98,7613.74,1345.94,47383.33
2019-02-28 22:00:00,11447.99,1746.58,3139.91,1037.38,16724.80,3290.43,7247.52,1309.19,45943.79
2019-02-28 23:00:00,10845.02,1638.16,3106.60,999.93,15805.66,3101.73,6734.22,1246.32,43477.64
2019-03-01 00:00:00,10305.54,1560.96,3060.91,968.72,14964.80,2866.66,6235.81,1197.81,41161.22
2019-03-01 01:00:00,9951.28,1518.60,3063.54,949.69,14297.37,2692.29,5931.56,1166.54,39570.87
2019-03-01 02:00:00,9710.32,1480.92,3055.21,942.04,14032.41,2580.14,5753.60,1144.36,38699.01
2019-03-01 03:00:00,9553.96,1483.32,3053.21,944.24,13921.89,2509.90,5692.51,1142.98,38302.00
2019-03-01 04:00:00,9559.43,1470.58,3061.23,956.41,14031.51,2468.14,5701.91,1152.23,38401.44
2019-03-01 05:00:00,9756.67,1520.19,3075.32,977.22,14426.32,2497.15,5866.52,1178.48,39297.88
2019-03-01 06:00:00,10357.31,1617.43,3095.94,1018.73,15403.36,2655.03,6338.58,1236.25,41722.65
2019-03-01 07:00:00,11177.59,1745.54,3162.04,1082.32,16763.59,2981.34,7070.89,1337.56,45320.85
2019-03-01 08:00:00,11413.32,1784.57,3170.48,1087.42,17091.21,3064.10,7245.66,1361.77,46218.52
2019-03-01 09:00:00,11477.65,1758.59,3152.39,1074.40,16783.08,3046.75,7174.99,1339.30,45807.15
2019-03-01 10:00:00,11560.63,1730.78,3129.98,1056.75,16551.81,3061.48,7094.11,1306.17,45491.71
2019-03-01 11:00:00,11510.08,1656.57,3091.68,1031.11,16250.98,3081.46,7004.12,1270.05,44896.05
2019-03-01 12:00:00,11304.24,1616.98,3090.57,995.76,15845.42,3066.59,6773.22,1219.11,43911.89
2019-03-01 13:00:00,10892.55,1612.26,3061.33,951.77,15203.58,3003.12,6512.04,1165.44,42402.09
2019-03-01 14:00:00,10661.91,1554.65,3084.56,921.29,14652.06,3010.44,6318.96,1128.90,41332.78
2019-03-01 15:00:00,10497.92,1515.39,3102.76,894.50,14331.18,3055.88,6147.47,1105.76,40650.86
2019-03-01 16:00:00,10367.57,1504.72,3121.53,882.12,14217.29,3122.08,6069.46,1096.73,40381.49
2019-03-01 17:00:00,10336.29,1487.41,3140.36,883.69,14346.98,3173.71,6096.12,1094.46,40559.01
2019-03-01 18:00:00,10383.10,1549.99,3133.92,886.58,14529.93,3154.07,6234.19,1102.48,40974.24
2019-03-01 19:00:00,10558.22,1556.43,3116.19,911.84,14929.04,3160.90,6458.28,1120.92,41811.80
2019-03-01 20:00:00,10506.08,1577.53,3124.37,923.62,14938.96,3184.60,6511.99,1145.64,41912.79
2019-03-01 21:00:00,10331.88,1551.88,3115.76,919.69,14748.04,3109.97,6373.25,1137.62,41288.09
2019-03-01 22:00:00,10103.03,1500.18,3098.63,906.58,14392.51,3030.12,6140.55,1118.27,40289.87
2019-03-01 23:00:00,9721.13,1428.75,3073.98,877.39,13758.81,2914.17,5795.75,1087.06,38657.03
2019-03-02 00:00:00,9224.84,1388.68,3017.42,843.34,13125.42,2748.66,5449.82,1050.28,36848.46
2019-03-02 01:00:00,8827.19,1329.91,3008.72,825.73,12605.15,2596.96,5122.86,1029.84,35346.36
2019-03-02 02:00:00,8567.54,1295.50,2990.68,821.63,12305.56,2490.80,4917.86,1013.99,34403.57
2019-03-02 03:00:00,8411.11,1294.52,2979.96,822.79,12192.00,2412.23,4831.02,1009.85,33953.49
2019-03-02 04:00:00,8349.75,1231.41,3000.61,832.30,12284.83,2379.80,4817.61,1017.79,33914.10
2019-03-02 05:00:00,8392.15,1243.09,3014.35,845.21,12526.33,2375.06,4859.84,1031.39,34287.43
2019-03-02 06:00:00,8580.98,1314.37,3041.77,874.55,12993.12,2422.12,5059.15,1060.36,35346.41
2019-03-02 07:00:00,8891.92,1397.71,3065.26,904.49,13689.88,2508.95,5391.33,1107.29,36956.83
2019-03-02 08:00:00,9228.77,1445.07,3097.78,937.53,14289.17,2593.02,5687.13,1164.66,38443.11
2019-03-02 09:00:00,9601.99,1496.82,3118.51,962.10,14909.94,2753.38,6005.83,1216.95,40065.52
2019-03-02 10:00:00,9857.40,1489.84,3165.02,969.88,15300.34,2910.44,6189.84,1247.87,41130.64
2019-03-02 11:00:00,9968.57,1509.53,3191.79,965.61,15349.98,3035.65,6267.47,1260.55,41549.15
2019-03-02 12:00:00,9990.00,1478.73,3207.08,949.85,15242.59,3137.56,6239.87,1258.49,41504.16
2019-03-02 13:00:00,9945.09,1450.45,3205.58,927.20,14966.14,3194.24,6114.03,1253.21,41055.94
2019-03-02 14:00:00,9937.59,1435.49,3199.37,916.23,14777.48,3264.22,5975.73,1237.06,40743.18
2019-03-02 15:00:00,9986.22,1394.19,3174.62,910.14,14639.71,3327.26,5848.71,1225.85,40506.71
2019-03-02 16:00:00,10042.57,1382.66,3167.68,899.39,14568.69,3378.82,5787.43,1223.59,40450.85
2019-03-02 17:00:00,10050.19,1386.33,3177.03,905.65,14624.21,3380.98,5790.67,1239.07,40554.12
2019-03-02 18:00:00,10111.71,1421.32,3193.01,914.25,14835.16,3329.78,5988.08,1254.74,41048.05
2019-03-02 19:00:00,10328.99,1460.42,3203.87,928.48,15081.48,3297.78,6264.06,1282.62,41847.70
2019-03-02 20:00:00,10350.87,1465.53,3264.66,934.08,14974.33,3314.87,6357.18,1301.98,41963.49
2019-03-02 21:00:00,10158.07,1438.13,3255.90,926.25,14663.90,3206.74,6261.83,1291.65,41202.48
2019-03-02 22:00:00,9885.26,1407.84,3247.25,912.51,14244.58,3090.48,6099.39,1270.13,40157.45
2019-03-02 23:00:00,9533.18,1345.20,3228.82,888.73,13680.64,2966.68,5871.50,1234.54,38749.28
2019-03-03 00:00:00,9084.03,1295.07,3213.25,862.95,13091.00,2816.60,5607.85,1195.15,37165.90
2019-03-03 01:00:00,8712.09,1241.08,3212.94,846.30,12685.18,2669.95,5376.93,1177.36,35921.85
2019-03-03 02:00:00,8474.90,1228.01,3189.51,838.09,12367.05,2548.88,5219.65,1160.75,35026.83
2019-03-03 03:00:00,8324.30,1207.27,3202.27,843.19,12266.24,2471.36,5177.24,1161.60,34653.47
2019-03-03 04:00:00,8223.46,1210.44,3224.32,851.41,12328.73,2416.08,5156.61,1168.12,34579.17
2019-03-03 05:00:00,8194.05,1225.59,3233.87,868.64,12681.01,2395.94,5202.68,1188.23,34990.02
2019-03-03 06:00:00,8273.56,1256.87,3251.50,904.57,13178.90,2424.61,5330.71,1219.90,35840.63
2019-03-03 07:00:00,8441.75,1316.64,3277.75,953.30,13886.62,2489.96,5669.05,1272.45,37307.52
2019-03-03 08:00:00,8647.95,1400.35,3313.68,991.18,14647.08,2539.85,6040.47,1336.46,38917.03
2019-03-03 09:00:00,9034.40,1453.14,3356.06,1034.10,15543.15,2711.27,6387.85,1383.60,40903.58
2019-03-03 10:00:00,9438.09,1535.97,3407.28,1058.43,16248.54,2920.93,6705.83,1413.17,42728.24
2019-03-03 11:00:00,9750.13,1562.17,3455.46,1057.20,16662.19,3109.26,6913.13,1421.04,43930.58
2019-03-03 12:00:00,9968.60,1576.72,3478.86,1038.70,16652.62,3252.22,7009.73,1415.64,44393.07
2019-03-03 13:00:00,10100.65,1596.63,3494.28,1018.96,16400.60,3326.93,7012.28,1415.79,44366.11
2019-03-03 14:00:00,10230.39,1597.13,3507.70,1002.95,15980.07,3319.87,6965.03,1403.00,44006.14
2019-03-03 15:00:00,10256.94,1582.59,3529.27,994.88,15666.43,3169.77,6977.97,1391.81,43569.66
2019-03-03 16:00:00,10320.58,1622.96,3542.89,993.04,15705.12,3053.07,7114.20,1380.83,43732.70
2019-03-03 17:00:00,10431.94,1664.67,3550.64,1005.27,16043.62,3002.67,7313.90,1383.69,44396.40
2019-03-03 18:00:00,10644.38,1742.00,3570.40,1035.67,16754.84,3025.72,7702.43,1410.23,45885.67
2019-03-03 19:00:00,11233.19,1836.89,3597.10,1086.97,17811.47,3169.74,8175.01,1465.51,48375.89
2019-03-03 20:00:00,11661.70,1899.42,3658.73,1133.65,18589.31,3337.26,8533.31,1532.71,50346.08
2019-03-03 21:00:00,11674.34,1913.36,3650.37,1146.79,18820.60,3366.85,8548.03,1548.41,50668.74
2019-03-03 22:00:00,11518.77,1868.99,3611.52,1133.40,18583.67,3332.45,8452.54,1536.34,50037.68
2019-03-03 23:00:00,11091.62,1824.47,3562.36,1101.84,17868.76,3215.61,8099.42,1491.50,48255.58
2019-03-04 00:00:00,10610.40,1768.05,3542.71,1078.45,17298.53,3066.17,7808.64,1457.83,46630.80
2019-03-04 01:00:00,10266.78,1737.78,3524.93,1070.48,16974.36,2957.30,7677.82,1448.47,45657.93
2019-03-04 02:00:00,10140.21,1728.62,3503.11,1074.37,16891.73,2887.35,7701.97,1462.93,45390.28
2019-03-04 03:00:00,10156.81,1756.84,3516.61,1083.21,17003.02,2871.94,7835.58,1482.23,45706.23
2019-03-04 04:00:00,10322.94,1784.47,3531.25,1098.76,17362.81,2924.14,8073.07,1509.79,46607.22
2019-03-04 05:00:00,10802.67,1804.92,3538.13,1124.34,18144.03,3105.30,8482.29,1551.65,48553.32
2019-03-04 06:00:00,11722.20,1938.37,3562.54,1184.10,19430.42,3417.92,9207.02,1634.92,52097.49
2019-03-04 07:00:00,12891.19,2134.33,3663.31,1268.00,21108.28,3995.76,10164.44,1765.62,56990.93
2019-03-04 08:00:00,13385.02,2175.74,3715.73,1295.20,21588.07,4273.65,10433.36,1805.87,58672.65
2019-03-04 09:00:00,13613.78,2138.81,3713.95,1286.26,21287.73,4356.22,10282.00,1784.23,58462.98
2019-03-04 10:00:00,13870.51,2120.54,3722.90,1267.07,20985.53,4476.53,10154.01,1761.16,58358.24
2019-03-04 11:00:00,14011.15,2093.79,3688.02,1237.41,20550.16,4559.99,10004.34,1728.96,57873.81
2019-03-04 12:00:00,13947.25,2048.46,3645.83,1196.03,19888.57,4602.93,9778.32,1689.87,56797.26
2019-03-04 13:00:00,13709.07,2000.08,3572.03,1153.58,19324.72,4610.45,9519.53,1627.28,55516.75
2019-03-04 14:00:00,13638.89,1956.66,3520.20,1115.23,18814.08,4627.76,9276.22,1567.68,54516.72
2019-03-04 15:00:00,13602.55,1953.22,3462.86,1074.34,18322.08,4615.97,8986.29,1526.31,53543.61
2019-03-04 16:00:00,13689.38,1906.14,3421.86,1041.61,17799.31,4618.03,8677.91,1496.38,52650.61
2019-03-04 17:00:00,13893.07,1948.98,3412.06,1031.88,17839.40,4702.85,8797.45,1499.67,53125.36
2019-03-04 18:00:00,14221.14,2007.80,3437.29,1043.27,18218.50,4855.98,9228.46,1527.21,54539.64
2019-03-04 19:00:00,14686.22,2098.35,3517.06,1106.62,19179.63,5117.15,9798.97,1590.28,57094.28
2019-03-04 20:00:00,14781.89,2156.43,3636.36,1152.48,19815.10,5295.31,10054.12,1650.34,58542.03
2019-03-04 21:00:00,14490.58,2139.47,3657.67,1158.29,19705.78,5289.15,9955.08,1651.51,58047.54
2019-03-04 22:00:00,14037.06,2080.23,3650.61,1151.75,19294.11,5143.74,9666.35,1624.83,56648.68
2019-03-04 23:00:00,13349.17,1996.80,3601.32,1111.79,18404.51,4870.86,9144.21,1566.80,54045.46
2019-03-05 00:00:00,12808.86,1933.57,3563.61,1087.29,17666.13,4607.21,8701.34,1523.92,51891.92
2019-03-05 01:00:00,12460.35,1862.45,3536.19,1076.42,17375.78,4431.51,8497.55,1521.80,50762.06
2019-03-05 02:00:00,12365.45,1884.09,3526.41,1082.58,17393.36,4341.97,8466.87,1542.63,50603.36
2019-03-05 03:00:00,12400.64,1913.63,3532.28,1088.45,17544.70,4332.59,8507.14,1564.10,50883.54
2019-03-05 04:00:00,12553.02,1946.83,3545.02,1102.87,17802.25,4354.30,8674.05,1590.07,51568.39
2019-03-05 05:00:00,12956.58,2008.84,3573.87,1125.65,18455.29,4440.08,9001.79,1629.94,53192.04
2019-03-05 06:00:00,13746.99,2122.95,3622.74,1172.82,19615.29,4690.97,9655.83,1715.92,56343.51
2019-03-05 07:00:00,14663.82,2272.53,3668.77,1230.11,20977.36,5133.53,10524.01,1830.04,60300.18
2019-03-05 08:00:00,14854.04,2270.23,3654.19,1220.60,21029.03,5167.98,10608.14,1847.94,60652.15
2019-03-05 09:00:00,14678.13,2200.49,3596.87,1166.56,19891.28,4991.96,10118.23,1765.47,58409.00
2019-03-05 10:00:00,14406.98,2109.77,3523.55,1110.61,18854.27,4845.07,9643.70,1661.46,56155.41
2019-03-05 11:00:00,14022.16,2004.98,3451.62,1064.27,18008.13,4650.73,9137.76,1556.83,53896.48
2019-03-05 12:00:00,13676.53,1891.17,3389.56,1018.84,17107.87,4387.46,8571.70,1464.17,51507.29
2019-03-05 13:00:00,13233.09,1782.20,3316.01,971.53,16239.70,4063.27,8015.94,1379.32,49001.04
2019-03-05 14:00:00,12856.49,1723.59,3246.52,933.86,15383.53,3793.14,7584.32,1325.83,46847.27
2019-03-05 15:00:00,12414.99,1639.16,3188.91,891.72,14548.49,3607.96,7229.57,1283.31,44804.11
2019-03-05 16:00:00,12170.90,1579.83,3169.13,860.91,14043.72,3512.86,7080.24,1259.13,43676.71
2019-03-05 17:00:00,12120.76,1587.40,3164.41,855.64,13967.00,3507.05,7185.92,1261.00,43649.17
2019-03-05 18:00:00,12356.95,1640.28,3179.62,869.47,14346.42,3618.29,7606.13,1283.53,44900.68
2019-03-05 19:00:00,12925.75,1777.67,3252.03,931.63,15549.59,3946.27,8187.90,1350.22,47921.06
2019-03-05 20:00:00,13288.86,1879.51,3389.60,993.99,16544.05,4275.45,8619.55,1433.78,50424.78
2019-03-05 21:00:00,13231.38,1917.80,3420.61,1008.47,16853.01,4383.59,8574.54,1456.28,50845.68
2019-03-05 22:00:00,12924.88,1893.99,3442.54,998.80,16707.00,4349.81,8354.79,1445.27,50117.08
2019-03-05 23:00:00,12379.76,1818.89,3413.51,969.45,16058.42,4154.77,7992.58,1413.86,48201.24
2019-03-06 00:00:00,12007.47,1777.78,3392.32,951.44,15485.29,3947.63,7729.47,1386.21,46677.63
2019-03-06 01:00:00,12070.69,1731.62,3477.15,939.25,14750.62,3914.55,7645.05,1409.93,45938.85
2019-03-06 02:00:00,12027.63,1740.43,3489.56,944.68,14727.06,3874.06,7657.81,1420.67,45881.90
2019-03-06 03:00:00,12119.13,1765.60,3503.59,958.49,14877.98,3864.81,7760.35,1440.14,46290.08
2019-03-06 04:00:00,12295.08,1804.49,3518.93,980.19,15217.72,3914.00,7917.40,1464.69,47112.51
2019-03-06 05:00:00,12747.40,1864.45,3559.70,1012.55,15850.37,4016.02,8194.23,1505.61,48750.34
2019-03-06 06:00:00,13585.44,1964.69,3601.03,1071.82,17075.28,4282.97,8816.84,1578.53,51976.61
2019-03-06 07:00:00,14525.01,2150.83,3657.86,1153.29,18700.55,4713.19,9619.06,1693.90,56213.71
2019-03-06 08:00:00,14432.23,2134.53,3648.94,1142.65,18623.00,4680.75,9584.34,1709.89,55956.33
2019-03-06 09:00:00,13828.25,1981.05,3568.81,1076.79,17137.18,4360.44,8811.14,1628.25,52391.90
2019-03-06 10:00:00,13356.39,1857.80,3524.78,1013.23,16009.35,4108.30,8060.91,1542.17,49472.93
2019-03-06 11:00:00,12891.13,1692.34,3494.52,970.57,15237.47,3875.63,7461.70,1466.04,47089.40
2019-03-06 12:00:00,12416.08,1602.75,3420.19,924.84,14542.57,3629.02,6945.08,1386.57,44867.10
2019-03-06 13:00:00,11917.33,1489.34,3328.92,881.88,13857.23,3429.43,6565.49,1309.40,42779.04
2019-03-06 14:00:00,11607.18,1393.71,3276.21,853.07,13396.54,3314.32,6298.81,1252.69,41392.53
2019-03-06 15:00:00,11184.71,1376.59,3226.71,829.82,12959.02,3217.13,6079.69,1203.18,40076.86
2019-03-06 16:00:00,11005.07,1341.89,3176.93,812.34,12723.71,3171.95,6042.79,1176.76,39451.45
2019-03-06 17:00:00,10936.83,1341.73,3163.00,812.21,12922.21,3190.82,6218.23,1178.23,39763.25
2019-03-06 18:00:00,11108.46,1386.23,3146.32,822.96,13331.16,3264.57,6518.53,1188.71,40766.94
2019-03-06 19:00:00,11503.79,1494.37,3177.80,870.61,14291.01,3447.35,6961.79,1230.91,42977.64
2019-03-06 20:00:00,11716.05,1562.11,3262.52,908.83,14928.74,3583.36,7165.63,1293.39,44420.62
2019-03-06 21:00:00,11616.47,1573.73,3293.52,917.58,14966.19,3605.23,7086.92,1321.55,44381.21
2019-03-06 22:00:00,11253.16,1510.22,3284.23,897.65,14626.81,3532.91,6786.21,1312.20,43203.38
2019-03-06 23:00:00,10575.79,1435.21,3243.94,859.80,13777.08,3318.71,6282.14,1261.28,40753.96
2019-03-07 00:00:00,9970.80,1348.58,3210.59,832.06,12969.19,3088.78,5847.82,1211.23,38479.04
2019-03-07 01:00:00,9849.79,1315.49,3276.67,812.33,11906.27,2997.06,5567.84,1214.48,36939.94
2019-03-07 02:00:00,9625.84,1261.68,3275.98,805.59,11655.03,2927.24,5409.38,1211.40,36172.13
2019-03-07 03:00:00,9478.86,1283.09,3288.86,807.79,11484.62,2887.43,5327.25,1214.08,35771.99
2019-03-07 04:00:00,9436.24,1284.44,3274.71,810.10,11536.51,2871.77,5333.52,1217.63,35764.91
2019-03-07 05:00:00,9666.29,1300.20,3286.90,828.70,11860.12,2925.45,5470.43,1242.07,36580.16
2019-03-07 06:00:00,10258.28,1429.51,3338.27,868.31,12693.72,3110.33,5918.06,1301.05,38917.53
2019-03-07 07:00:00,11041.93,1566.19,3401.57,928.06,14026.51,3470.08,6638.50,1404.61,42477.44
2019-03-07 08:00:00,11162.99,1566.89,3394.94,924.32,14253.37,3473.91,6743.45,1410.48,42930.35
2019-03-07 09:00:00,11114.34,1562.35,3323.60,901.81,13813.54,3320.80,6535.65,1344.65,41916.73
2019-03-07 10:00:00,11074.01,1536.35,3271.59,875.14,13401.71,3230.53,6362.02,1288.19,41039.55
2019-03-07 11:00:00,10976.88,1507.58,3201.27,846.25,13003.65,3115.82,6096.34,1228.72,39976.51
2019-03-07 12:00:00,10860.02,1461.56,3165.19,820.62,12445.95,3021.41,5824.04,1172.84,38771.61
2019-03-07 13:00:00,10743.76,1401.96,3117.54,789.84,11942.74,2945.91,5669.11,1133.47,37744.35
2019-03-07 14:00:00,10638.99,1373.06,3082.45,764.64,11609.77,2927.16,5580.58,1108.65,37085.30
2019-03-07 15:00:00,10579.65,1355.38,3078.84,749.56,11426.54,2959.71,5531.16,1093.56,36774.41
2019-03-07 16:00:00,10579.63,1327.91,3096.16,741.72,11352.88,2951.95,5545.71,1086.36,36682.32
2019-03-07 17:00:00,10537.73,1362.09,3098.11,738.33,11425.57,2967.42,5608.39,1086.42,36824.06
2019-03-07 18:00:00,10602.13,1375.98,3103.61,743.29,11633.02,2967.32,5716.23,1094.33,37235.90
2019-03-07 19:00:00,10899.08,1439.68,3152.20,770.59,12034.63,3059.91,6014.27,1135.65,38506.02
2019-03-07 20:00:00,11048.49,1456.45,3215.99,792.67,12275.40,3201.47,6187.81,1186.38,39364.67
2019-03-07 21:00:00,10850.93,1437.80,3182.25,785.17,12180.25,3169.46,6082.10,1173.98,38861.96
2019-03-07 22:00:00,10484.94,1388.03,3140.37,758.30,11691.99,3074.80,5813.66,1140.09,37492.18
2019-03-07 23:00:00,9984.10,1287.55,3098.41,719.97,10861.02,2896.57,5343.82,1085.03,35276.47
2019-03-08 00:00:00,9426.15,1204.05,3045.33,684.63,9945.09,2667.66,4925.78,1034.93,32933.62
2019-03-08 01:00:00,9100.44,1071.00,3050.40,666.86,9270.22,2513.17,4628.05,999.35,31299.48
2019-03-08 02:00:00,8865.65,1022.41,3046.86,651.74,8923.97,2409.35,4397.80,982.45,30300.23
2019-03-08 03:00:00,8767.11,1010.04,3032.60,643.11,8756.45,2338.72,4350.13,979.77,29877.93
2019-03-08 04:00:00,8694.12,979.48,3039.78,646.30,8719.94,2299.21,4305.17,976.80,29660.80
2019-03-08 05:00:00,8849.86,1016.19,3047.51,655.41,8902.12,2310.50,4385.36,987.50,30154.44
2019-03-08 06:00:00,9385.86,1084.90,3073.88,702.95,9691.51,2450.91,4752.30,1028.26,32170.56
2019-03-08 07:00:00,10171.61,1187.84,3139.58,782.43,10964.98,2750.05,5402.96,1117.44,35516.90
2019-03-08 08:00:00,10452.31,1240.47,3167.53,807.31,11474.86,2839.28,5651.33,1150.46,36783.54
2019-03-08 09:00:00,10659.92,1250.44,3152.19,802.22,11510.82,2865.49,5710.28,1143.47,37094.83
2019-03-08 10:00:00,10863.06,1270.45,3147.00,797.74,11543.27,2959.33,5803.07,1148.48,37532.40
2019-03-08 11:00:00,11141.65,1253.69,3130.30,784.92,11578.62,3080.38,5843.01,1139.48,37952.04
2019-03-08 12:00:00,11344.78,1274.13,3117.58,765.32,11525.45,3161.37,5887.45,1121.30,38197.39
2019-03-08 13:00:00,11471.76,1326.87,3088.61,738.40,11532.12,3200.54,5925.19,1102.94,38386.42
2019-03-08 14:00:00,11779.62,1323.31,3121.30,731.32,11638.38,3267.39,6047.29,1103.64,39012.26
2019-03-08 15:00:00,11973.68,1329.17,3129.59,723.81,11689.82,3326.48,6146.86,1110.10,39429.50
2019-03-08 16:00:00,11942.43,1343.45,3132.16,714.49,11655.07,3358.56,6261.74,1108.89,39516.78
2019-03-08 17:00:00,11800.02,1310.68,3125.03,712.70,11661.14,3362.71,6299.00,1109.60,39380.87
2019-03-08 18:00:00,11726.27,1337.68,3115.15,710.11,11652.84,3313.29,6266.38,1105.52,39227.24
2019-03-08 19:00:00,11839.04,1328.03,3127.48,729.03,11890.16,3306.05,6362.06,1129.35,39711.20
2019-03-08 20:00:00,11828.64,1366.10,3176.45,743.19,12018.33,3340.05,6452.67,1152.62,40078.05
2019-03-08 21:00:00,11602.84,1332.77,3168.01,736.71,11834.54,3253.25,6293.19,1140.75,39362.06
2019-03-08 22:00:00,11280.06,1283.21,3143.69,721.00,11468.25,3169.22,6056.18,1115.66,38237.26
